opportunity_id,account_id,product_id,agent_id,deal_stage,engage_date,close_date,close_value,expected_value,win_probability,deal_source,discount_pct
29EI06K5,ACC022,PRD003,AGT029,Won,27-10-2017,02-12-2017,65.63,55,1,Referral,0.15
70OHUQ2T,ACC072,PRD001,AGT014,Won,17-10-2017,31-12-2017,339.11,550,1,Referral,0.11
LZMM1SY2,ACC010,PRD001,AGT005,Won,25-10-2016,19-03-2017,657.06,550,1,Inbound,0.2
DTMCS4JN,ACC040,PRD006,AGT011,Lost,01-10-2016,29-01-2017,8.36,0,0,Inbound,0.19
OMRXCJM8,ACC058,PRD002,AGT034,Won,17-02-2017,25-04-2017,5211.17,4821,1,Outbound,0.09
V27W90WT,ACC064,PRD006,AGT017,Prospecting,11-10-2017,,,274,0.25,Inbound,
EYJHRWUN,ACC067,PRD003,AGT019,Won,25-10-2016,02-04-2017,71.51,55,1,Partner,0.18
BL1NG1Q1,ACC033,PRD007,AGT028,Won,24-11-2016,30-01-2017,28111.55,26768,1,Outbound,0.06
6IJBI2PJ,ACC045,PRD001,AGT003,Engaging,22-10-2017,,,379.5,0.69,Partner,
7HFL4J14,ACC046,PRD002,AGT030,Lost,16-07-2017,31-12-2017,9.71,0,0,Partner,0.03
T1P8YX3C,ACC079,PRD005,AGT010,Won,11-12-2017,31-12-2017,7141.01,5482,1,Referral,0.25
6E1JZY8F,ACC054,PRD003,AGT019,Prospecting,06-11-2016,,,11,0.2,Outbound,
9OUWII58,ACC078,PRD001,AGT005,Won,25-12-2016,21-04-2017,458.16,550,1,Outbound,0.04
NV8QVMXD,ACC082,PRD006,AGT022,Engaging,19-12-2016,,,668.56,0.61,Outbound,
77MVTB2J,ACC058,PRD004,AGT017,Won,27-06-2017,25-09-2017,2626.53,3393,1,Outbound,0.22
U1XSMND3,ACC067,PRD005,AGT003,Won,23-12-2016,07-04-2017,5111.39,5482,1,Partner,0.09
JDLVVMEW,ACC039,PRD005,AGT022,Won,28-12-2016,29-01-2017,6765.75,5482,1,Outbound,0.19
M89Z2V83,ACC019,PRD003,AGT019,Won,11-06-2017,19-07-2017,34.37,55,1,Partner,0.17
0LFYKI0R,ACC084,PRD006,AGT015,Engaging,22-08-2017,,,558.96,0.51,Inbound,
AHVT5EA7,ACC005,PRD001,AGT023,Lost,31-07-2017,28-10-2017,9.28,0,0,Inbound,0.21
1CQ5IFAL,ACC049,PRD005,AGT034,Won,25-08-2017,26-10-2017,7301.75,5482,1,Event,0
QJ37EH4Y,ACC084,PRD002,AGT027,Won,01-06-2017,16-09-2017,5176.62,4821,1,Referral,0.23
I1LMNZDY,ACC043,PRD007,AGT013,Won,24-07-2017,25-10-2017,31332.89,26768,1,Outbound,0.21
YNWHVEOL,ACC065,PRD006,AGT007,Lost,05-12-2017,31-12-2017,4.31,0,0,Outbound,0.23
MPJTMSD6,ACC001,PRD006,AGT001,Prospecting,14-07-2017,,,230.16,0.21,Inbound,
B7KZJR5L,ACC008,PRD001,AGT015,Won,28-06-2017,21-10-2017,402.33,550,1,Referral,0.22
WEXHA9T6,ACC021,PRD007,AGT009,Prospecting,06-05-2017,,,4015.2,0.15,Inbound,
TSFVWRFD,ACC037,PRD003,AGT008,Lost,21-12-2016,27-02-2017,3.61,0,0,Referral,0.08
VB26Q6I7,ACC057,PRD001,AGT032,Engaging,07-12-2016,,,407,0.74,Referral,
WOO42NIU,ACC019,PRD006,AGT014,Won,05-11-2016,22-01-2017,1240.53,1096,1,Event,0.03
9EEN2Q9Q,ACC082,PRD005,AGT015,Lost,09-11-2016,01-05-2017,6.94,0,0,Outbound,0.18
YGIAIMCJ,ACC065,PRD004,AGT029,Won,06-11-2016,19-02-2017,2570.86,3393,1,Inbound,0.03
HXIRAM0F,ACC067,PRD001,AGT029,Engaging,08-08-2017,,,407,0.74,Referral,
8LOCY4GQ,ACC066,PRD003,AGT002,Won,17-10-2016,07-12-2016,59.15,55,1,Inbound,0.19
98QHNU46,ACC061,PRD004,AGT009,Won,30-05-2017,08-11-2017,3957.68,3393,1,Inbound,0.23
EB8C7JQ7,ACC022,PRD002,AGT017,Lost,14-02-2017,22-03-2017,9.32,0,0,Inbound,0.19
3IJFAHKH,ACC003,PRD001,AGT005,Won,20-05-2017,16-09-2017,372.91,550,1,Outbound,0.21
WL5INUE7,ACC070,PRD007,AGT004,Prospecting,09-06-2017,,,4818.24,0.18,Inbound,
CYQ9BX4J,ACC010,PRD001,AGT018,Lost,01-12-2017,31-12-2017,9.97,0,0,Outbound,0.22
7X92B47W,ACC055,PRD007,AGT015,Lost,14-10-2016,31-03-2017,2.43,0,0,Event,0.12
9F11N03G,ACC006,PRD003,AGT010,Won,21-02-2017,23-03-2017,67.83,55,1,Referral,0.25
3I50S54Q,ACC040,PRD002,AGT008,Lost,15-10-2016,12-01-2017,7.68,0,0,Inbound,0.03
OKX6WO8P,ACC038,PRD003,AGT005,Lost,25-06-2017,09-09-2017,0.09,0,0,Inbound,0.2
8EKC84LK,ACC025,PRD004,AGT035,Won,07-08-2017,25-10-2017,4151.18,3393,1,Referral,0.16
RMMWG1UQ,ACC004,PRD003,AGT014,Won,11-08-2017,19-11-2017,36.73,55,1,Partner,0.15
S7H1SNGO,ACC061,PRD003,AGT001,Won,13-12-2016,07-03-2017,48.86,55,1,Inbound,0.18
4KF83P4R,ACC016,PRD001,AGT029,Lost,17-03-2017,23-08-2017,9.49,0,0,Partner,0.21
JZSLCC3P,ACC058,PRD006,AGT030,Engaging,19-09-2017,,,745.28,0.68,Referral,
28PQ5FVP,ACC017,PRD007,AGT019,Engaging,05-06-2017,,,19272.96,0.72,Outbound,
I3TDU03N,ACC003,PRD002,AGT015,Engaging,10-10-2016,,,3519.33,0.73,Event,
GZLA902S,ACC047,PRD001,AGT018,Engaging,29-10-2016,,,390.5,0.71,Referral,
6TP11LOG,ACC057,PRD003,AGT028,Lost,30-04-2017,23-06-2017,4.73,0,0,Partner,0.03
LFH5V22E,ACC070,PRD005,AGT003,Won,10-03-2017,12-05-2017,4600.87,5482,1,Outbound,0.07
RWSCLFIK,ACC016,PRD001,AGT026,Won,21-10-2016,11-01-2017,721.41,550,1,Referral,0.18
95V7WFHL,ACC015,PRD005,AGT004,Won,04-02-2017,18-03-2017,3953.99,5482,1,Referral,0.12
YVLKDM3F,ACC006,PRD003,AGT018,Won,02-03-2017,02-04-2017,47.94,55,1,Outbound,0.19
XDTQGYII,ACC046,PRD005,AGT002,Won,31-10-2017,25-12-2017,3608.54,5482,1,Referral,0.12
3XSZ31EO,ACC069,PRD002,AGT019,Won,01-06-2017,21-07-2017,4916.98,4821,1,Inbound,0.14
LOMHS3FH,ACC035,PRD006,AGT012,Engaging,21-12-2016,,,580.88,0.53,Inbound,
U89U83MA,ACC077,PRD007,AGT015,Won,12-05-2017,21-06-2017,33374.31,26768,1,Outbound,0.19
D94K7G5A,ACC066,PRD006,AGT031,Won,12-06-2017,09-12-2017,1428.22,1096,1,Referral,0.19
33DG02HJ,ACC022,PRD007,AGT035,Won,20-11-2016,02-05-2017,29867.21,26768,1,Event,0.08
PNISFZZQ,ACC059,PRD001,AGT035,Won,21-04-2017,01-10-2017,386.76,550,1,Outbound,0.08
84PPZ5B5,ACC058,PRD002,AGT009,Prospecting,25-05-2017,,,626.73,0.13,Referral,
7Z2025LU,ACC016,PRD003,AGT013,Lost,08-12-2017,31-12-2017,4.15,0,0,Inbound,0.2
LSO71I91,ACC058,PRD004,AGT011,Engaging,02-06-2017,,,2171.52,0.64,Event,
UDIFGPZ4,ACC026,PRD003,AGT005,Lost,03-08-2017,07-09-2017,7.87,0,0,Referral,0.15
9YDU331M,ACC070,PRD002,AGT023,Won,18-11-2017,31-12-2017,6585.65,4821,1,Partner,0.06
X5O1LGK6,ACC019,PRD005,AGT007,Won,19-01-2017,25-04-2017,7563.42,5482,1,Partner,0.04
6M9VA4P5,ACC059,PRD005,AGT020,Engaging,27-12-2017,,,3124.74,0.57,Inbound,
6A5E4X7J,ACC022,PRD004,AGT031,Engaging,03-12-2017,,,2578.68,0.76,Outbound,
11SPRF0W,ACC019,PRD003,AGT020,Lost,30-03-2017,16-07-2017,4.07,0,0,Event,0.05
VPELI8D3,ACC029,PRD002,AGT004,Engaging,23-01-2017,,,2796.18,0.58,Inbound,
XDTWSEAW,ACC076,PRD007,AGT016,Won,04-08-2017,31-12-2017,21059.01,26768,1,Referral,0.14
U0DAI7O3,ACC025,PRD003,AGT005,Engaging,20-11-2017,,,41.8,0.76,Event,
XL7X1GTR,ACC014,PRD006,AGT031,Won,21-06-2017,22-08-2017,929.56,1096,1,Outbound,0.11
BQUO4EBA,ACC035,PRD003,AGT016,Engaging,25-04-2017,,,34.1,0.62,Partner,
C26CL5OL,ACC069,PRD003,AGT022,Won,01-05-2017,02-10-2017,41.22,55,1,Event,0.16
WD2E49BC,ACC004,PRD002,AGT023,Engaging,27-06-2017,,,2699.76,0.56,Referral,
MRHZ506G,ACC070,PRD006,AGT014,Engaging,24-12-2016,,,778.16,0.71,Inbound,
75D15GWJ,ACC012,PRD003,AGT029,Won,31-05-2017,25-07-2017,51.67,55,1,Outbound,0.2
ULWBH56G,ACC009,PRD004,AGT029,Lost,18-10-2017,31-12-2017,5.57,0,0,Inbound,0.23
RP77JKPB,ACC032,PRD001,AGT014,Won,18-01-2017,14-06-2017,711.3,550,1,Partner,0.08
JKE0FGGA,ACC064,PRD002,AGT030,Won,01-02-2017,06-05-2017,6442.54,4821,1,Partner,0
NM76JK6R,ACC038,PRD005,AGT018,Lost,07-11-2017,31-12-2017,1.08,0,0,Referral,0.22
C3DZI31O,ACC071,PRD005,AGT021,Won,26-07-2017,28-09-2017,4618.5,5482,1,Outbound,0.23
4L5W9JLJ,ACC079,PRD005,AGT018,Won,13-02-2017,12-06-2017,5163.01,5482,1,Inbound,0.01
39G4RDDK,ACC070,PRD004,AGT004,Won,30-11-2017,31-12-2017,4339.58,3393,1,Partner,0
KPSOHM9G,ACC018,PRD007,AGT001,Won,03-10-2017,31-12-2017,36757.92,26768,1,Referral,0.2
LCXY64NL,ACC008,PRD005,AGT014,Won,24-09-2017,31-12-2017,3735.88,5482,1,Event,0.08
6X8QR6H9,ACC068,PRD003,AGT032,Lost,27-01-2017,15-04-2017,9.51,0,0,Referral,0.23
VKXPO4D1,ACC070,PRD007,AGT028,Engaging,02-12-2017,,,19808.32,0.74,Partner,
SVM7NCK0,ACC001,PRD001,AGT010,Won,25-08-2017,31-12-2017,554.5,550,1,Referral,0.22
IHSELCG8,ACC071,PRD003,AGT028,Lost,17-07-2017,27-09-2017,4.52,0,0,Referral,0.02
AEIWKQ6I,ACC017,PRD007,AGT008,Lost,01-06-2017,05-07-2017,2.55,0,0,Outbound,0.07
60ZV8EF1,ACC023,PRD007,AGT010,Lost,14-07-2017,20-08-2017,6.8,0,0,Event,0.24
505KZIIX,ACC053,PRD007,AGT008,Won,27-11-2017,31-12-2017,24972.71,26768,1,Referral,0.06
11MU4Z0F,ACC002,PRD001,AGT001,Lost,21-07-2017,08-12-2017,0.8,0,0,Outbound,0.03
ORIDAEV9,ACC043,PRD007,AGT006,Won,14-05-2017,26-09-2017,34639.54,26768,1,Inbound,0.21
JOJ4E6ZQ,ACC065,PRD002,AGT021,Lost,15-10-2016,09-04-2017,8.56,0,0,Inbound,0.03
6QUU3E74,ACC062,PRD006,AGT004,Engaging,23-04-2017,,,734.32,0.67,Outbound,
IRWVCPE4,ACC041,PRD003,AGT006,Engaging,29-05-2017,,,29.7,0.54,Inbound,
XZ69K1QD,ACC003,PRD004,AGT007,Won,26-07-2017,25-12-2017,3367.39,3393,1,Inbound,0.16
4XWUZ9ZH,ACC041,PRD006,AGT029,Won,15-12-2017,31-12-2017,1266.16,1096,1,Outbound,0.18
Z2K1YHT9,ACC082,PRD002,AGT004,Prospecting,03-04-2017,,,482.1,0.1,Inbound,
XJPOWHBO,ACC012,PRD002,AGT007,Won,29-04-2017,14-08-2017,6034.2,4821,1,Partner,0.14
KDRM6F2L,ACC070,PRD005,AGT013,Lost,20-01-2017,10-07-2017,9.15,0,0,Outbound,0.1
Z36UALET,ACC026,PRD001,AGT018,Won,23-08-2017,16-10-2017,505.67,550,1,Referral,0.09
JSYT3PNO,ACC073,PRD005,AGT024,Won,01-12-2016,13-01-2017,3820.77,5482,1,Inbound,0.21
4I9MQG5S,ACC057,PRD005,AGT025,Won,29-06-2017,28-11-2017,7631.85,5482,1,Outbound,0.18
CP58XSSK,ACC054,PRD005,AGT004,Engaging,30-11-2016,,,3837.4,0.7,Outbound,
2IYUBAFF,ACC052,PRD003,AGT015,Lost,27-12-2017,31-12-2017,9.32,0,0,Partner,0.24
ETCMDMP3,ACC024,PRD006,AGT022,Engaging,29-06-2017,,,778.16,0.71,Partner,
N8AXG5UZ,ACC057,PRD006,AGT026,Engaging,22-09-2017,,,646.64,0.59,Inbound,
0MOBWOZU,ACC033,PRD004,AGT013,Prospecting,30-12-2017,,,576.81,0.17,Referral,
KCD4K5HW,ACC008,PRD003,AGT019,Won,06-08-2017,16-10-2017,52.65,55,1,Inbound,0.04
5JFSFJ4O,ACC084,PRD003,AGT015,Won,05-09-2017,31-12-2017,42.84,55,1,Event,0.01
T6IQA6U8,ACC024,PRD006,AGT031,Lost,05-05-2017,23-07-2017,7.22,0,0,Event,0.22
BOPVV1S7,ACC060,PRD005,AGT013,Engaging,20-02-2017,,,3015.1,0.55,Referral,
H6MGHAJB,ACC002,PRD005,AGT026,Won,13-07-2017,08-12-2017,3705.3,5482,1,Referral,0.14
DSZ7XANN,ACC068,PRD005,AGT020,Engaging,14-03-2017,,,3837.4,0.7,Partner,
8F1WKFQX,ACC036,PRD007,AGT006,Prospecting,29-11-2016,,,4015.2,0.15,Referral,
QXNR526V,ACC014,PRD002,AGT013,Won,13-04-2017,16-08-2017,3335.64,4821,1,Referral,0.04
9Z3V5O6W,ACC051,PRD001,AGT005,Prospecting,28-08-2017,,,148.5,0.27,Event,
FE2UJWYK,ACC073,PRD003,AGT033,Lost,30-04-2017,19-06-2017,8.41,0,0,Referral,0.12
83TBGUGU,ACC043,PRD003,AGT006,Prospecting,13-05-2017,,,9.9,0.18,Referral,
MZET7DCS,ACC036,PRD007,AGT005,Won,25-11-2017,31-12-2017,23224.23,26768,1,Partner,0.13
TMWCNB4X,ACC004,PRD004,AGT011,Won,17-03-2017,14-06-2017,3140.83,3393,1,Referral,0.24
9G257BEX,ACC021,PRD007,AGT034,Lost,14-01-2017,17-04-2017,3.1,0,0,Referral,0.09
G88BWNHH,ACC045,PRD006,AGT020,Won,08-05-2017,27-08-2017,1024.14,1096,1,Inbound,0.24
4XCIRIAY,ACC077,PRD004,AGT006,Lost,24-06-2017,13-10-2017,6.23,0,0,Outbound,0.22
ODQOMK21,ACC048,PRD002,AGT007,Lost,05-03-2017,17-07-2017,2.9,0,0,Inbound,0.15
B8732DON,ACC030,PRD006,AGT031,Engaging,08-02-2017,,,668.56,0.61,Outbound,
SO898Y58,ACC084,PRD001,AGT022,Won,16-07-2017,21-08-2017,761.3,550,1,Outbound,0.09
UIZ8921K,ACC028,PRD003,AGT011,Won,09-08-2017,25-12-2017,76.46,55,1,Event,0.19
14ZXXRO3,ACC050,PRD001,AGT030,Lost,24-10-2017,24-12-2017,4.65,0,0,Referral,0.15
ISLHMS2E,ACC029,PRD002,AGT031,Won,13-10-2017,31-12-2017,4018.81,4821,1,Partner,0.1
ESDAPCZP,ACC010,PRD006,AGT005,Engaging,17-01-2017,,,635.68,0.58,Outbound,
PBAKENG4,ACC001,PRD006,AGT007,Won,10-11-2017,31-12-2017,1155.83,1096,1,Partner,0.18
4HY0BYDM,ACC042,PRD006,AGT008,Lost,04-12-2016,17-01-2017,1.62,0,0,Referral,0.01
932E284N,ACC077,PRD005,AGT021,Won,27-03-2017,18-08-2017,4047.47,5482,1,Referral,0.02
7BTZF06P,ACC085,PRD005,AGT008,Engaging,15-11-2017,,,3837.4,0.7,Inbound,
O6FZXBV4,ACC023,PRD004,AGT007,Won,18-10-2016,16-02-2017,4088.76,3393,1,Outbound,0.06
CHVXXJG0,ACC050,PRD004,AGT021,Prospecting,30-06-2017,,,848.25,0.25,Referral,
DQ2DRWIC,ACC054,PRD005,AGT024,Lost,15-06-2017,08-10-2017,2.8,0,0,Referral,0.2
IXGLGRYX,ACC082,PRD006,AGT002,Won,12-12-2017,31-12-2017,1298.09,1096,1,Event,0.09
SYQNP1VC,ACC068,PRD001,AGT009,Engaging,19-11-2016,,,341,0.62,Partner,
CXWL652A,ACC015,PRD001,AGT006,Engaging,22-10-2016,,,407,0.74,Event,
TAZMQLDY,ACC028,PRD002,AGT035,Lost,12-06-2017,16-08-2017,7.95,0,0,Referral,0.25
WIA4NECB,ACC038,PRD006,AGT016,Won,22-10-2017,31-12-2017,1472.87,1096,1,Event,0.09
ZOQPKOWD,ACC017,PRD006,AGT006,Lost,29-08-2017,07-11-2017,3.49,0,0,Partner,0.24
JKU54ZEV,ACC016,PRD001,AGT023,Engaging,12-12-2016,,,352,0.64,Inbound,
PF2HMRVA,ACC028,PRD004,AGT022,Engaging,26-02-2017,,,2069.73,0.61,Outbound,
WZ3ZPUYL,ACC036,PRD003,AGT023,Won,27-01-2017,08-03-2017,50,55,1,Inbound,0.18
WU5LOSO1,ACC046,PRD007,AGT005,Engaging,26-06-2017,,,17934.56,0.67,Inbound,
A21Z8JNH,ACC051,PRD001,AGT011,Lost,10-10-2017,29-12-2017,1.5,0,0,Inbound,0.19
C5DKEOCY,ACC037,PRD007,AGT015,Engaging,04-12-2016,,,15525.44,0.58,Inbound,
WFL6KE6T,ACC041,PRD005,AGT031,Lost,08-01-2017,05-03-2017,5.54,0,0,Referral,0.06
FRUR1ZFQ,ACC022,PRD005,AGT032,Lost,27-08-2017,17-12-2017,9.57,0,0,Outbound,0.17
MOJP4ZK2,ACC061,PRD005,AGT022,Lost,28-10-2016,11-04-2017,5.74,0,0,Outbound,0.15
QTSUMR37,ACC027,PRD001,AGT015,Won,31-10-2017,31-12-2017,707.45,550,1,Partner,0.22
0MOA9JEO,ACC074,PRD001,AGT007,Won,20-12-2016,03-02-2017,519.3,550,1,Partner,0.11
SDHG4HY5,ACC044,PRD001,AGT007,Lost,25-05-2017,20-08-2017,9.88,0,0,Event,0.01
IVZ5YSJ5,ACC056,PRD007,AGT025,Engaging,09-11-2016,,,15793.12,0.59,Referral,
J7XYQWGI,ACC026,PRD003,AGT024,Won,28-02-2017,12-07-2017,44.59,55,1,Outbound,0.24
T3MNOH44,ACC075,PRD003,AGT011,Won,17-07-2017,23-12-2017,73.08,55,1,Outbound,0
40TIBXP8,ACC062,PRD001,AGT012,Won,02-10-2017,29-11-2017,368.81,550,1,Inbound,0.06
DCFJF8HG,ACC048,PRD005,AGT030,Lost,20-03-2017,06-08-2017,0.51,0,0,Inbound,0.08
K9FK718N,ACC024,PRD005,AGT024,Engaging,02-03-2017,,,3289.2,0.6,Outbound,
0MHQI5QC,ACC002,PRD002,AGT017,Lost,09-12-2017,31-12-2017,1.96,0,0,Event,0.08
3HIJXTYY,ACC008,PRD007,AGT022,Won,02-09-2017,31-12-2017,23187.79,26768,1,Inbound,0.06
1454VPOM,ACC085,PRD007,AGT009,Lost,27-08-2017,31-12-2017,8.3,0,0,Inbound,0.16
NPTLOTYB,ACC022,PRD005,AGT029,Lost,17-03-2017,22-08-2017,1.7,0,0,Inbound,0.01
FPEV6LVF,ACC037,PRD001,AGT009,Won,05-11-2016,04-05-2017,458.25,550,1,Referral,0.04
WXUV2PHT,ACC029,PRD007,AGT008,Won,20-05-2017,03-11-2017,25058.37,26768,1,Outbound,0.1
3RNDAYFS,ACC070,PRD001,AGT022,Won,29-10-2016,01-02-2017,743.94,550,1,Outbound,0.09
YYKY38A8,ACC033,PRD006,AGT024,Lost,03-04-2017,10-09-2017,3.36,0,0,Inbound,0.09
8XKV6TVH,ACC023,PRD006,AGT020,Lost,28-12-2016,26-05-2017,8.69,0,0,Outbound,0.03
T6KIAL18,ACC056,PRD007,AGT035,Engaging,22-11-2017,,,19005.28,0.71,Inbound,
F6DAG13J,ACC057,PRD007,AGT004,Won,04-01-2017,09-06-2017,20963.85,26768,1,Outbound,0.2
DVWKO2QY,ACC074,PRD006,AGT028,Won,19-06-2017,15-12-2017,999.19,1096,1,Inbound,0.1
AL04U7CA,ACC075,PRD006,AGT003,Lost,20-05-2017,07-10-2017,7.23,0,0,Partner,0.15
9SO6FQ2G,ACC061,PRD006,AGT016,Won,31-03-2017,14-09-2017,1024.27,1096,1,Referral,0.04
HYOTESGR,ACC014,PRD001,AGT013,Won,21-06-2017,27-07-2017,394.49,550,1,Referral,0.02
8AUSMWYT,ACC072,PRD006,AGT015,Lost,24-10-2017,29-11-2017,8.47,0,0,Outbound,0.22
27W5CMQ9,ACC028,PRD002,AGT026,Engaging,08-08-2017,,,3471.12,0.72,Outbound,
ZZFVOOV8,ACC022,PRD002,AGT002,Won,18-05-2017,28-10-2017,5563.17,4821,1,Inbound,0.09
6RZADZG2,ACC038,PRD001,AGT013,Engaging,30-11-2016,,,418,0.76,Outbound,
SZ9XWJL7,ACC070,PRD007,AGT012,Won,14-11-2016,17-01-2017,19892.48,26768,1,Outbound,0.18
M2ZNREHR,ACC045,PRD003,AGT010,Prospecting,25-09-2017,,,12.65,0.23,Outbound,
HSIMHAA0,ACC036,PRD001,AGT026,Lost,16-02-2017,12-08-2017,6.87,0,0,Referral,0.17
AXPLJ3G3,ACC004,PRD001,AGT004,Lost,27-10-2017,31-12-2017,9.13,0,0,Partner,0.03
Q4BRQ7NZ,ACC010,PRD003,AGT025,Won,27-03-2017,08-08-2017,51.31,55,1,Partner,0.24
2AXETBCW,ACC033,PRD002,AGT019,Won,13-03-2017,30-06-2017,4752.93,4821,1,Inbound,0.23
MQF2UC5Z,ACC010,PRD004,AGT032,Lost,07-03-2017,18-07-2017,6.65,0,0,Referral,0.06
BL1ITJBN,ACC017,PRD007,AGT018,Won,11-08-2017,05-11-2017,20096.31,26768,1,Inbound,0.2
I22YPSUP,ACC030,PRD003,AGT011,Won,16-12-2017,31-12-2017,44.21,55,1,Referral,0.1
T04EDJUJ,ACC044,PRD005,AGT025,Engaging,06-11-2017,,,3947.04,0.72,Outbound,
AFFXEA6U,ACC058,PRD006,AGT022,Engaging,03-04-2017,,,690.48,0.63,Inbound,
DWRRO3K3,ACC070,PRD005,AGT004,Won,11-06-2017,24-07-2017,5651.28,5482,1,Partner,0.13
D7HVY78W,ACC037,PRD006,AGT004,Engaging,03-03-2017,,,778.16,0.71,Referral,
XEGS0YJ2,ACC052,PRD006,AGT034,Won,23-12-2017,31-12-2017,1418.85,1096,1,Outbound,0.13
3HDXU40V,ACC047,PRD003,AGT029,Engaging,13-07-2017,,,30.25,0.55,Inbound,
AYK46R83,ACC068,PRD003,AGT022,Won,16-01-2017,10-06-2017,39.58,55,1,Outbound,0.11
7W1ODVWS,ACC069,PRD004,AGT003,Prospecting,30-03-2017,,,475.02,0.14,Event,
ZPVSZ38J,ACC010,PRD005,AGT021,Won,30-06-2017,24-10-2017,3405.46,5482,1,Referral,0.22
RAQF6IJP,ACC023,PRD002,AGT034,Won,18-08-2017,20-09-2017,5453.41,4821,1,Event,0.04
P6NP6TH5,ACC084,PRD005,AGT011,Won,05-05-2017,18-09-2017,7584.14,5482,1,Inbound,0.22
JBD5F1MF,ACC024,PRD006,AGT029,Engaging,27-06-2017,,,679.52,0.62,Referral,
6S6T7I38,ACC012,PRD002,AGT035,Engaging,06-01-2017,,,2892.6,0.6,Partner,
NSCH0IFW,ACC030,PRD002,AGT027,Engaging,07-10-2016,,,3230.07,0.67,Outbound,
ZIHEC6QZ,ACC072,PRD003,AGT002,Won,19-02-2017,27-07-2017,50.54,55,1,Inbound,0.22
41YBILEM,ACC069,PRD006,AGT029,Engaging,07-10-2017,,,778.16,0.71,Referral,
AYWFWEZS,ACC067,PRD002,AGT031,Lost,21-05-2017,26-08-2017,0.18,0,0,Referral,0.13
RII2KWMW,ACC042,PRD007,AGT019,Won,24-11-2017,31-12-2017,16676.09,26768,1,Referral,0.08
KKM25K6E,ACC043,PRD002,AGT026,Lost,13-01-2017,26-05-2017,8.8,0,0,Partner,0.24
A9Q8DE9N,ACC085,PRD007,AGT010,Lost,07-10-2017,31-12-2017,4.48,0,0,Partner,0.2
F5H8A209,ACC075,PRD003,AGT034,Lost,29-11-2017,31-12-2017,0.95,0,0,Referral,0.1
RZP8C4RS,ACC078,PRD001,AGT016,Won,23-10-2017,29-12-2017,513.12,550,1,Inbound,0.04
XIQXUN4J,ACC071,PRD003,AGT024,Won,24-10-2017,31-12-2017,39.32,55,1,Outbound,0.19
USYIUHA2,ACC079,PRD006,AGT015,Engaging,04-12-2016,,,778.16,0.71,Partner,
5NYFNS2N,ACC043,PRD007,AGT028,Lost,17-02-2017,14-05-2017,0.13,0,0,Event,0.07
Y2Q8GBLG,ACC056,PRD004,AGT016,Lost,02-05-2017,29-07-2017,0.26,0,0,Inbound,0.23
00Z0SZ7U,ACC062,PRD001,AGT027,Won,24-11-2016,08-01-2017,480.93,550,1,Outbound,0.03
H5PYHQES,ACC015,PRD002,AGT004,Won,09-04-2017,21-09-2017,5240.58,4821,1,Outbound,0.24
UVWW9YBJ,ACC006,PRD003,AGT028,Won,19-09-2017,31-12-2017,57.58,55,1,Inbound,0.19
ZSOIVWG8,ACC075,PRD002,AGT015,Won,11-06-2017,07-10-2017,4867.75,4821,1,Outbound,0.09
3S8O0C8Z,ACC082,PRD004,AGT012,Engaging,08-11-2016,,,1866.15,0.55,Referral,
ZGMT6G80,ACC083,PRD007,AGT010,Engaging,24-10-2016,,,21146.72,0.79,Inbound,
WG5DZASJ,ACC001,PRD005,AGT034,Lost,18-11-2017,22-12-2017,8.64,0,0,Partner,0.15
PWVCV6P6,ACC050,PRD004,AGT008,Won,26-05-2017,08-11-2017,3637.34,3393,1,Partner,0.23
IALXTP9V,ACC064,PRD002,AGT025,Engaging,20-06-2017,,,2410.5,0.5,Event,
TPNMN05M,ACC023,PRD003,AGT011,Lost,26-10-2017,31-12-2017,5.14,0,0,Inbound,0.14
8AMR53T3,ACC028,PRD004,AGT034,Lost,01-11-2016,16-04-2017,8.08,0,0,Referral,0.23
MI0OW01F,ACC005,PRD003,AGT035,Lost,15-10-2016,17-11-2016,4.4,0,0,Outbound,0.15
UU57PL90,ACC035,PRD002,AGT025,Won,27-09-2017,31-12-2017,5081.94,4821,1,Outbound,0.21
WLVTUUUI,ACC005,PRD001,AGT026,Won,16-08-2017,07-11-2017,666.72,550,1,Referral,0.21
JM9G4WQX,ACC052,PRD003,AGT030,Lost,17-09-2017,21-11-2017,3.43,0,0,Partner,0.23
56ZVEYZ2,ACC012,PRD004,AGT001,Engaging,29-08-2017,,,1798.29,0.53,Inbound,
U79DMDWK,ACC070,PRD006,AGT021,Lost,26-04-2017,16-10-2017,5.33,0,0,Event,0.15
UUJBUH3K,ACC084,PRD002,AGT006,Won,26-03-2017,21-07-2017,3420.6,4821,1,Partner,0.12
6I8GY98Y,ACC009,PRD001,AGT019,Lost,24-06-2017,06-08-2017,4.97,0,0,Partner,0.12
OE0T8ITY,ACC065,PRD004,AGT026,Won,18-05-2017,31-10-2017,3252.73,3393,1,Partner,0.11
92ZEFB8D,ACC078,PRD002,AGT006,Won,20-08-2017,02-10-2017,5204.26,4821,1,Outbound,0.21
5IWWG8VL,ACC073,PRD004,AGT008,Won,15-11-2017,31-12-2017,2400.71,3393,1,Partner,0.08
V20AY44J,ACC035,PRD003,AGT021,Won,27-03-2017,21-08-2017,40.11,55,1,Outbound,0.12
ECX93U6Y,ACC059,PRD001,AGT033,Lost,13-10-2017,15-11-2017,4.2,0,0,Partner,0.05
